r,lambda_1,lambda_2,lambda_3
2.63113113113113,1.15131621061555e-05,-0.0302343287528698,-0.925960261291858
2.63223223223223,0.00011254241188635,-0.0295106856658643,-0.927529276848474
2.63333333333333,0.000491791596196514,-0.0286862273746035,-0.929958768106552
2.63443443443443,0.000382909914179911,-0.0280163683228735,-0.931141403985236
2.63553553553554,0.000334599676892877,-0.027027161171131,-0.932523809386447
2.63663663663664,0.000226254341337305,-0.0265054049015889,-0.933754791422181
2.63773773773774,0.000256829247647992,-0.0259080921655671,-0.935136525199407
2.63883883883884,0.000277206031619012,-0.0252788428828534,-0.936502075321857
2.63993993993994,0.000260089189578921,-0.0244457928288433,-0.938010816274948
2.64104104104104,0.000452830363726567,-0.023956621736317,-0.939125853159662
2.64214214214214,0.00034758831815079,-0.0230369678622934,-0.940610115866477
2.64324324324324,0.000378254796906616,-0.0228931554081413,-0.941733777932692
2.64434434434434,0.000406858321022124,-0.0220138957361729,-0.943302524100164
2.64544544544545,0.00021001827136664,-0.0214401361055312,-0.944015887646103
2.64654654654655,0.000194556870639585,-0.0209124788700241,-0.945170989597862
2.64764764764765,0.000145372618660936,-0.0204291450576604,-0.946349059728213
2.64874874874875,0.000176946975393568,-0.0198915460051854,-0.947607518032237
2.64984984984985,0.000194364535823557,-0.0194070450779855,-0.948826230412589
2.65095095095095,0.000176103266573736,-0.0189458567827109,-0.950025156080998
2.65205205205205,0.000183808643747855,-0.0185408135059112,-0.951170430211379
2.65315315315315,0.000213545122026773,-0.018207933393369,-0.952249538462609
2.65425425425425,0.00019944260715188,-0.0175630172386394,-0.953611932597823
2.65535535535536,0.000213779076095279,-0.0170211715397098,-0.954927517729251
2.65645645645646,0.000219407837825372,-0.0165317662737335,-0.956185171308658
2.65755755755756,0.000212604318646334,-0.0160743664311984,-0.957402521603615
2.65865865865866,0.000331449154577472,-0.0155903102439925,-0.958819651915235
2.65975975975976,0.00031995886582257,-0.0154081499802479,-0.959317169786728
2.66086086086086,0.000667574947718401,-0.0147677340622814,-0.961622205108162
2.66196196196196,0.000257969913839095,-0.0144854434984143,-0.961780360168485
2.66306306306306,0.000303887066607243,-0.0142291880450116,-0.962941007387035
2.66416416416416,0.000721154847346894,-0.0136376708798877,-0.96478429654584
2.66526526526527,0.000414966025781381,-0.0133683569849874,-0.965390431212376
2.66636636636637,0.000229434531590146,-0.0130901334025533,-0.965682061809544
2.66746746746747,0.000149926889030329,-0.0127629086841565,-0.966627829349619
2.66856856856857,0.000128173890538537,-0.0123290358482238,-0.967748437919931
2.66966966966967,0.00010717782278653,-0.0119738245785206,-0.968809679087444
2.67077077077077,9.4368877594028e-05,-0.0116454161679098,-0.969846487956021
2.67187187187187,9.38161029573032e-05,-0.0113930949103803,-0.970814070664867
2.67297297297297,7.79389591577498e-05,-0.0110222051932819,-0.971907150273893
2.67407407407407,7.30193899167891e-05,-0.0106807707471779,-0.972960018120821
2.67517517517518,4.66288371282962e-05,-0.0103705253704348,-0.973988802834276
2.67627627627628,8.45119089702108e-05,-0.0100687647244938,-0.975056383146533
2.67737737737738,0.000107085547894765,-0.00977618363993804,-0.976113147724757
2.67847847847848,8.79500692541908e-05,-0.00949204077597731,-0.977170022104498
2.67957957957958,9.90967938082447e-05,-0.00921990593423267,-0.978190228619234
2.68068068068068,5.34584212267477e-05,-0.00893520513116488,-0.979187723824677
2.68178178178178,0.000105538460404039,-0.00868135677078187,-0.98020832741064
2.68288288288288,8.85963980976856e-05,-0.00843293911941335,-0.981170445045479
2.68398398398398,5.49253224355187e-05,-0.00818647722953517,-0.982086981665638
2.68508508508509,1.34736987553323e-05,-0.0079445711056763,-0.982975399756094
2.68618618618619,4.56512387464447e-06,-0.00773156579748505,-0.983844873659644
2.68728728728729,1.93853622061674e-05,-0.0075492533569314,-0.98469184123351
2.68838838838839,1.14417989477808e-05,-0.00749187230346269,-0.985403857667234
2.68948948948949,1.99171323785811e-05,-0.00708695691021383,-0.98645359106671
2.69059059059059,1.86551515372703e-05,-0.00681107056765112,-0.98736783284141
2.69169169169169,2.09550460083449e-05,-0.00654425046455865,-0.988274309218743
2.69279279279279,1.08691523493512e-05,-0.0062843195670208,-0.989187830468018
2.69389389389389,2.28377415565807e-06,-0.00603569369520821,-0.990120023703937
2.694994994995,3.54548732245597e-06,-0.00580464280565673,-0.991070019571909
2.6960960960961,4.38977878184189e-06,-0.00558189266219627,-0.99203257107105
2.6971971971972,-8.52514233839411e-06,-0.00533500279714035,-0.993022188507918
2.6982982982983,-1.64788232847739e-05,-0.00508151337246385,-0.994015936746424
2.6993993993994,-3.19322287413944e-05,-0.00486537894290728,-0.994982817816103
2.7005005005005,-2.20963116220764e-05,-0.00466603978447942,-0.99591366639283
2.7016016016016,-6.6434581988032e-06,-0.00447397375628612,-0.996873967582231
2.7027027027027,-1.18718404802954e-06,-0.0042775121135834,-0.99786598354894
2.7038038038038,3.85106396561443e-05,-0.00408401743298608,-0.998862127960675
2.7049049049049,4.55983415413019e-06,-0.00389596493024539,-0.999801839389331
2.70600600600601,1.78910778338952e-05,-0.00369897589735599,-1.00076857533064
2.70710710710711,2.9351182877848e-05,-0.00352599331286678,-1.00167834719351
2.70820820820821,-1.56867962949785e-05,-0.00334745019369568,-1.00252314946892
2.70930930930931,-2.78570728396372e-05,-0.00317585657212328,-1.00333688254572
2.71041041041041,-4.51499865954575e-05,-0.00303775163779691,-1.00413846312879
2.71151151151151,-1.1539421997356e-05,-0.00289404647522449,-1.00493617700121
2.71261261261261,-1.3718245435313e-05,-0.00273328992122105,-1.00573537485005
2.71371371371371,-1.93547352045535e-05,-0.00255894881233688,-1.00654097465755
2.71481481481481,-2.70469123531943e-05,-0.00237828325737361,-1.00736099199416
2.71591591591592,-2.76988001464763e-05,-0.0022040533338012,-1.00821063303811
2.71701701701702,-7.86830644474159e-06,-0.00204806870494859,-1.00909529009978
2.71811811811812,1.88210789486726e-05,-0.00190133662997318,-1.01000090631994
2.71921921921922,-1.55611464167188e-05,-0.00171663142766485,-1.01094468752065
2.72032032032032,-2.25051318857267e-05,-0.00154335075031224,-1.01188012808753
2.72142142142142,-1.4346533058985e-05,-0.00141034891924119,-1.01276800619493
2.72252252252252,-8.80438777289617e-07,-0.00128558312129342,-1.01367226137478
2.72362362362362,1.71893900509347e-05,-0.00115395558702549,-1.01462585878317
2.72472472472472,3.57894638849764e-05,-0.00102650367636167,-1.0155688688944
2.72582582582583,2.17820686150529e-05,-0.000884858517436213,-1.01646162289591
2.72692692692693,5.12211194538563e-05,-0.000777317456319397,-1.01735098232947
2.72802802802803,-6.50185924803731e-06,-0.000662348057084481,-1.01813597751472
2.72912912912913,-4.96916201439539e-05,-0.000559572734015531,-1.01887337099463
2.73023023023023,-2.95412104849203e-05,-0.000501461378520806,-1.01959041123242
2.73133133133133,6.85587634642397e-06,-0.000445336020398002,-1.02028668679
2.73243243243243,-1.15641491912109e-05,-0.000435527533528866,-1.02092305453892
2.73353353353353,3.26627626144026e-06,-0.000547971641473002,-1.02145953311953
2.73463463463463,-1.59712450449181e-05,-0.000745923077185433,-1.02200946651534
2.73573573573574,-2.27229867903593e-05,-0.000989198747077019,-1.02260485706592
2.73683683683684,-3.99667935593225e-05,-0.00118238589212793,-1.0232531547893
2.73793793793794,-3.22839777631232e-05,-0.00144137704257145,-1.02383257370348
2.73903903903904,-8.96610024672685e-06,-0.00171459017272584,-1.02446375235482
2.74014014014014,-1.30300547938564e-05,-0.00198173999610997,-1.02511613470483
2.74124124124124,3.90694028627767e-06,-0.00224442491079573,-1.0257112974243
2.74234234234234,-3.30054955290198e-05,-0.00251988768798547,-1.02615846109426
2.74344344344344,-8.23762304091355e-05,-0.00282477285511738,-1.02651748290343
2.74454454454454,-6.04982156782456e-05,-0.00313792775140721,-1.02686657386616
2.74564564564565,-6.4338756349253e-05,-0.00339759916203233,-1.02723242628491
2.74674674674675,-6.74922729662145e-05,-0.00363577183877819,-1.02765325145609
2.74784784784785,-9.65698588731067e-05,-0.00391149178756945,-1.02816818015062
2.74894894894895,-8.61655702424057e-05,-0.00412740072347686,-1.02878895555607
2.75005005005005,-0.000116893871618873,-0.00440159511162139,-1.02935248991618
2.75115115115115,-7.40082297448436e-05,-0.00470613488546365,-1.02993193143236
2.75225225225225,-8.95012348700926e-05,-0.0050036612340956,-1.03055896774969
2.75335335335335,-8.30671790726951e-05,-0.00529943777197805,-1.03111544903123
2.75445445445445,-0.000158718997082301,-0.00562997685007609,-1.03147490609331
2.75555555555556,-0.000182775388930286,-0.00593799008457019,-1.03180126547234
2.75665665665666,-0.000286348186625056,-0.00610452021004354,-1.03218517407312
2.75775775775776,-0.000202086448465154,-0.00642618548539382,-1.03257142020855
2.75885885885886,-0.000178288307079883,-0.0067212942612335,-1.03304344875815
2.75995995995996,-0.000101347230082968,-0.00703486690963161,-1.03361335708702
2.76106106106106,-0.000138318953716121,-0.00728931804904118,-1.03423775750697
2.76216216216216,-0.0001418849885596,-0.00761134269528645,-1.03478724497149
2.76326326326326,-6.82126117527583e-05,-0.00792198727569586,-1.03545809796918
2.76436436436436,-4.04692093589323e-05,-0.00822343217310748,-1.03604334182204
2.76546546546547,-6.73767847210008e-05,-0.00854191884099574,-1.03648110697463
2.76656656656657,-9.92661218301846e-05,-0.0088911559154284,-1.03678080553655
2.76766766766767,-5.55028127413478e-05,-0.00923224134997368,-1.03707409428149
2.76876876876877,-6.23764936954489e-05,-0.00950245584313921,-1.0374039465719
2.76986986986987,-8.29360016630419e-05,-0.00978030726938853,-1.03784412713969
2.77097097097097,-8.2475805224767e-05,-0.0100220102764113,-1.03844842220195
2.77207207207207,-6.04249844740457e-05,-0.0103081093853517,-1.03901558556411
2.77317317317317,-1.86805877521912e-05,-0.0106382129488978,-1.03960429955658
2.77427427427427,-3.75366060572383e-05,-0.0109525111076597,-1.04021020300268
2.77537537537538,-9.55324128838356e-06,-0.0112696198012649,-1.040744132029
2.77647647647648,-4.85160076011917e-05,-0.0116029733382031,-1.04104834706981
2.77757757757758,-3.1935870476695e-05,-0.0119663929111955,-1.04132410042229
2.77867867867868,-2.9900177421559e-05,-0.0122559204961789,-1.04163758506912
2.77977977977978,-5.11330623661598e-05,-0.012543587253864,-1.04207265982587
2.78088088088088,-5.0417253079839e-05,-0.0128637090829646,-1.04263749803503
2.78198198198198,-1.22423797699891e-05,-0.0131344608774148,-1.04324699269902
2.78308308308308,-1.18858796676897e-05,-0.0134670261447149,-1.04383627410083
2.78418418418418,-1.2317751847759e-05,-0.0137768370904941,-1.04444467274996
2.78528528528529,6.29908853195225e-06,-0.0141034597223501,-1.04494148247875
2.78638638638639,-4.93646224203836e-05,-0.0144569489382544,-1.04520284192377
2.78748748748749,-1.65436290773305e-05,-0.0147991822852193,-1.04545605657405
2.78858858858859,-4.94453259022633e-06,-0.0150537076414498,-1.0457725091327
2.78968968968969,-2.43349741465604e-05,-0.0153162121919885,-1.04628044027391
2.79079079079079,2.64999280845731e-06,-0.0155377524736285,-1.04691584219758
2.79189189189189,-1.99696213900058e-05,-0.0158656537429514,-1.04748049015023
2.79299299299299,-5.81903857362613e-07,-0.0161761055615258,-1.04813188837216
2.79409409409409,3.05832704001469e-05,-0.0164777401509737,-1.04866955121832
2.7951951951952,-3.74113674160857e-05,-0.0168113208199101,-1.0489495547114
2.7962962962963,-5.17226181399948e-06,-0.0171392434573707,-1.04921524239558
2.7973973973974,-2.64262475917893e-05,-0.01739495458807,-1.04955965774535
2.7984984984985,-5.7242751609588e-06,-0.0176733822463427,-1.05011071112499
2.7995995995996,6.34104268078252e-06,-0.0179214680573921,-1.050758406429
2.8007007007007,1.49803037108405e-05,-0.0182255386580935,-1.05137337627216
2.8018018018018,7.02363169201926e-06,-0.0185039053059452,-1.05204024822898
2.8029029029029,3.45652779921244e-05,-0.0187910194250528,-1.05254802092598
2.804004004004,-6.56118576777313e-06,-0.0191240288160077,-1.05280340373588
2.80510510510511,1.28456903972167e-05,-0.0193860264220596,-1.0530769638578
2.80620620620621,5.44793723180678e-07,-0.0195832702808318,-1.05349354778424
2.80730730730731,1.06547216170119e-05,-0.0197317926115233,-1.05418935047702
2.80840840840841,7.20920533423801e-06,-0.0199908468275413,-1.05480001775669
2.80950950950951,4.35761784502971e-05,-0.0202429455129064,-1.05554860490702
2.81061061061061,6.78591253884814e-05,-0.0204811639069729,-1.05613986751281
2.81171171171171,1.48705292275533e-05,-0.0207616752062251,-1.05644587825524
2.81281281281281,3.5510085669707e-05,-0.020994050034676,-1.05676060380078
2.81391391391391,2.06526982503391e-05,-0.0211726058544774,-1.05723023647072
2.81501501501501,1.98530805310989e-05,-0.021382705979642,-1.05792606009032
2.81611611611612,2.27972631864221e-05,-0.0215547935527862,-1.05863843322785
2.81721721721722,5.10017198476219e-05,-0.0217640409731654,-1.05945421568167
2.81831831831832,5.73370454301267e-05,-0.0219550112619761,-1.06007379797078
2.81941941941942,2.03995185619691e-05,-0.0221934480506863,-1.06039178329401
2.82052052052052,6.18777310071547e-05,-0.0223508876938155,-1.06072898788825
2.82162162162162,3.49019920398997e-05,-0.0224365591231511,-1.06128035937007
2.82272272272272,2.41370576396903e-05,-0.022476266882033,-1.06210159790196
2.82382382382382,5.94684288130165e-05,-0.0226405302258756,-1.06288170377701
2.82492492492492,0.000103691914405801,-0.022769650681546,-1.06371150247743
2.82602602602603,2.55310322373914e-05,-0.0229161300747893,-1.06417643201593
2.82712712712713,3.45358350792898e-05,-0.0230748435448459,-1.06455778662017
2.82822822822823,1.84739432473762e-05,-0.0231320345384437,-1.06508091017134
2.82932932932933,6.11022498973649e-05,-0.0232164394655897,-1.06589700379802
2.83043043043043,5.06130792750035e-05,-0.0232695520448848,-1.06674001386067
2.83153153153153,8.06559164162373e-05,-0.0233518442994395,-1.06766689998515
2.83263263263263,3.86050928538505e-05,-0.0234145938280195,-1.06834365284464
2.83373373373373,7.77674101866587e-05,-0.0235423312854128,-1.06873905973324
2.83483483483483,5.53323335742569e-05,-0.0235110655095412,-1.06922544128562
2.83593593593594,4.61639461997639e-05,-0.0234276623465965,-1.07009397935709
2.83703703703704,5.31212554306779e-05,-0.0234340620166705,-1.07096830927152
2.83813813813814,7.40052093697925e-05,-0.02343098168617,-1.07196036835559
2.83923923923924,2.39042536375368e-05,-0.0234474855980531,-1.0726489518401
2.84034034034034,7.82275268677084e-05,-0.0235005375069731,-1.07311657836448
2.84144144144144,4.22663681217493e-05,-0.0234312847265905,-1.07372749492403
2.84254254254254,9.91065536744407e-05,-0.0233884632779337,-1.0746722455698
2.84364364364364,7.46140158038623e-05,-0.0233235036115992,-1.07565402698138
2.84474474474474,0.000104217411371233,-0.0232698692170941,-1.07671122254739
2.84584584584585,5.94028000905964e-05,-0.0232383662220807,-1.07736778294174
2.84694694694695,0.000101083151980804,-0.0232247842731963,-1.0778529505367
2.84804804804805,8.5339105888185e-05,-0.023062182078013,-1.07853573743492
2.84914914914915,5.23533036280069e-05,-0.0228581730939999,-1.07959796581876
2.85025025025025,0.000136325752920015,-0.0227879232249153,-1.08065993650709
2.85135135135135,0.00012990289331978,-0.0226924019953793,-1.081607197888
2.85245245245245,9.72422752747709e-05,-0.022648556686392,-1.08215256396135
2.85355355355355,8.45902675431377e-05,-0.0224995557716555,-1.0827663321384
2.85465465465465,0.000107766044514915,-0.0223490297379484,-1.08373990953982
2.85575575575576,0.000101624473506863,-0.022193786877613,-1.08480332017852
2.85685685685686,9.99572211870484e-05,-0.0220698556885213,-1.0859309992061
2.85795795795796,9.29527480361011e-05,-0.0219465957625677,-1.08672355170837
2.85905905905906,0.000126445737743056,-0.0218695900267463,-1.08725368305913
2.86016016016016,0.000105187924272538,-0.0216343197327,-1.08798000715527
2.86126126126126,0.000105201886259081,-0.0213671429828395,-1.08910153371699
2.86236236236236,0.000153644655570765,-0.0212343027638443,-1.09023356624239
2.86346346346346,0.000138836389570954,-0.0210765310797607,-1.09118438213456
2.86456456456456,0.000139119825536483,-0.0209803424630366,-1.09175647205139
2.86566566566567,0.000123277417057779,-0.020767151684335,-1.09243603570276
2.86676676676677,0.000169605046558236,-0.0205716437311829,-1.09349997499447
2.86786786786787,0.00014726936392976,-0.020377858893775,-1.09460390678885
2.86896896896897,0.000191196874639834,-0.0202025883838134,-1.09578512862607
2.87007007007007,0.000114154965846082,-0.0200649085136275,-1.09648116447804
2.87117117117117,0.000168455357997788,-0.0199137686899092,-1.09704277367074
2.87227227227227,0.000161122713268361,-0.0196537570215776,-1.09786022709575
2.87337337337337,0.000163801872657276,-0.0193756056822253,-1.09898517773412
2.87447447447447,0.0001815292364969,-0.0192123055083416,-1.10014700263108
2.87557557557558,0.000173527674702799,-0.0190239214133298,-1.10105833040145
2.87667667667668,0.000210322986789894,-0.0189029372794183,-1.10164987915243
2.87777777777778,0.000165627897691651,-0.0186627650370771,-1.10236209779859
2.87887887887888,0.000215886770837547,-0.0184345091481488,-1.10343825452237
2.87997997997998,0.000209362782020103,-0.018204589653189,-1.10454259780378
2.88108108108108,0.000263870316580112,-0.0180068983329911,-1.10572454293744
2.88218218218218,0.000233920434857295,-0.0177737955481669,-1.10667248228318
2.88328328328328,0.000271706996160031,-0.0175483544517844,-1.10743151833165
2.88438438438438,0.000350924040685765,-0.0171610844023662,-1.10821983610503
2.88548548548549,0.000281838442976017,-0.0171911381461195,-1.10889811742585
2.88658658658659,0.000247337169252843,-0.0171057575106279,-1.10991403843057
2.88768768768769,0.000299345365952347,-0.0170098811923339,-1.11098842711595
2.88878878878879,0.000212486309177327,-0.0169528821937366,-1.11150537867521
2.88988988988989,0.000217643060142726,-0.0168079991787162,-1.11200239005642
2.89099099099099,0.000193307854458287,-0.0166145185215095,-1.11282758443948
2.89209209209209,0.00016793926676233,-0.0164229316173192,-1.11384368417465
2.89319319319319,0.000185396286546203,-0.0162942422721529,-1.11493628384578
2.89429429429429,0.000163917370488238,-0.0161668357293923,-1.11573284526855
2.8953953953954,0.000198551898180934,-0.0161001824632552,-1.11625845971525
2.8964964964965,0.000143851641367054,-0.0159155879568772,-1.11690113057709
2.8975975975976,0.000169173955222393,-0.0157389478626382,-1.11788389623613
2.8986986986987,0.000165295990970877,-0.0155734841813845,-1.11891182229074
2.8997997997998,0.000205076036960524,-0.0154553791350825,-1.1199958539861
2.9009009009009,0.000168781494602442,-0.0153265057076365,-1.12087341703033
2.902002002002,0.000135915548815384,-0.0152534072076344,-1.12140974358245
2.9031031031031,0.000170447094714472,-0.0151003377588811,-1.12196444981745
2.9042042042042,0.000151900669118817,-0.014905031743083,-1.12270487208046
2.90530530530531,0.000134001709505409,-0.0146859330395826,-1.1237205486752
2.90640640640641,0.000168759124415107,-0.014569696951694,-1.12468723745861
2.90750750750751,0.000171879981497825,-0.0144213229384467,-1.12571729910735
2.90860860860861,0.000114755955014987,-0.0142995132597783,-1.12649784861265
2.90970970970971,0.000131742947761819,-0.0142270348543917,-1.12707757155357
2.91081081081081,0.000143136089731951,-0.014071322622045,-1.12769310712102
2.91191191191191,0.000115025219104495,-0.0138904763085514,-1.12844471194057
2.91301301301301,0.000124634590451336,-0.013715640874074,-1.12941981134119
2.91411411411411,0.000130141393904276,-0.0135402520882291,-1.13041210666279
2.91521521521522,0.000143811389967381,-0.0134175743775992,-1.13136589249083
2.91631631631632,0.000146142681747731,-0.0132786191224692,-1.13237292119602
2.91741741741742,0.000160322981453083,-0.013136310800466,-1.13326083605845
2.91851851851852,0.000100117482807519,-0.013012291740026,-1.1338966427277
2.91961961961962,0.000152772016718076,-0.0129199605248294,-1.1345149785939
2.92072072072072,0.00015958940164971,-0.0127363152118032,-1.135168243475
2.92182182182182,0.000131638329603878,-0.0125288801661236,-1.1359081301392
2.92292292292292,0.000132300525513347,-0.0123769686253809,-1.13678343842626
2.92402402402402,0.000106717206086351,-0.0121508494041614,-1.13776759480472
2.92512512512512,0.000114606312895984,-0.0120024061241173,-1.13866649363357
2.92622622622623,0.000115790948504264,-0.0118509800010543,-1.13966705626556
2.92732732732733,0.000134256520487784,-0.0116905449764239,-1.14061199698318
2.92842842842843,0.000185782613753149,-0.0115287638532812,-1.14154175075935
2.92952952952953,0.000119099707010545,-0.0113651479370959,-1.14229172151295
2.93063063063063,7.85287940356114e-05,-0.0112360698021559,-1.14299962592264
2.93173173173173,0.000118971739033288,-0.0110976220553684,-1.14371297549601
2.93283283283283,0.000128911321639984,-0.0109172520797172,-1.14444667052334
2.93393393393393,0.000122424288418645,-0.0107158981770108,-1.1452110777068
2.93503503503503,7.89661746213176e-05,-0.0105178816554207,-1.1460205171954
2.93613613613614,0.00012489906554244,-0.0103143176549287,-1.14690343052327
2.93723723723724,0.000111955132247495,-0.0101111441283509,-1.14784323264034
2.93833833833834,0.000123945213873048,-0.00992676909748924,-1.14878427521263
2.93943943943944,0.000134040636420533,-0.00974278656952179,-1.14971003725188
2.94054054054054,0.000116777043491961,-0.00951763002286087,-1.15066838839125
2.94164164164164,0.000115279809951976,-0.00933331151439968,-1.15158062310674
2.94274274274274,8.77087754227539e-05,-0.009153642364924,-1.15250348285293
2.94384384384384,0.000136754390591595,-0.00896171897010097,-1.1534719113631
2.94494494494494,0.000118842390391744,-0.00876514834901033,-1.15444118329143
2.94604604604605,0.00013769951726724,-0.00857248499937739,-1.15535284703543
2.94714714714715,0.000148067844002481,-0.00835905258010414,-1.15627486338861
2.94824824824825,0.000155300015780385,-0.00816708321986228,-1.15720101139957
2.94934934934935,0.00015435122808026,-0.00796639773953844,-1.15807735951697
2.95045045045045,0.000105277008707034,-0.00776304218778808,-1.15892821510567
2.95155155155155,0.000108355083942075,-0.00755386642470197,-1.15977077840562
2.95265265265265,6.92140336866413e-05,-0.0073459781319028,-1.16061239565149
2.95375375375375,5.39009455547166e-05,-0.00714748468609121,-1.16145747476219
2.95485485485485,5.96287141993708e-05,-0.00695362674010882,-1.16230753956082
2.95595595595596,9.46368574082127e-05,-0.00675679320249486,-1.16316248764478
2.95705705705706,8.60441683826863e-05,-0.00655332452511041,-1.16402308421874
2.95815815815816,7.63650413753657e-05,-0.00634457258437549,-1.16488976462991
2.95925925925926,8.09939874569417e-05,-0.00613308815005548,-1.16576207531139
2.96036036036036,5.95188839760611e-05,-0.00591768564535689,-1.16663936749091
2.96146146146146,9.8424636502345e-05,-0.00570053853886897,-1.16752189087611
2.96256256256256,9.30957295085591e-05,-0.00548074682427385,-1.16840961640565
2.96366366366366,9.1475934541443e-05,-0.00525865759968709,-1.16930138624885
2.96476476476477,8.36086625049305e-05,-0.00503827148744243,-1.17019735939266
2.96586586586587,8.14051619502428e-05,-0.00481442022305733,-1.17109815893925
2.96696696696697,9.88094838568812e-05,-0.00458988165728412,-1.1720026700911
2.96806806806807,8.55193161856635e-05,-0.00436699004599337,-1.17291056678678
2.96916916916917,7.27220868692058e-05,-0.00414024538814744,-1.17382240552136
2.97027027027027,7.79298192113866e-05,-0.00391604634958144,-1.17473725407975
2.97137137137137,6.50445372803361e-05,-0.0036909581559736,-1.17565568754383
2.97247247247247,7.14550116777003e-05,-0.00346538157699074,-1.17657668132606
2.97357357357357,7.92798013994371e-05,-0.00323951082063734,-1.17750081236813
2.97467467467467,6.53986104653e-05,-0.00301596468051893,-1.17842758300745
2.97577577577578,6.60498910080605e-05,-0.00278800596614816,-1.17935695557794
2.97687687687688,4.26672336748332e-05,-0.00256036579412529,-1.18028857518313
2.97797797797798,8.39911103054906e-05,-0.00233259498260502,-1.18122184091973
2.97907907907908,5.30830629276686e-05,-0.00210511591172289,-1.18215635287368
2.98018018018018,5.00755822598068e-05,-0.00187759239084198,-1.18309208147787
2.98128128128128,4.42741154466284e-05,-0.00164890562297797,-1.1840274983279
2.98238238238238,4.49371260929799e-05,-0.00141935584031766,-1.18496161478366
2.98348348348348,4.65363495986938e-05,-0.00119527473996454,-1.18589148163834
2.98458458458458,3.94220882666634e-05,-0.000977103418615515,-1.18681368726412
2.98568568568569,4.00551926039932e-05,-0.000771145442827481,-1.18771925035168
2.98678678678679,4.86195209611621e-05,-0.000598941009645876,-1.18858168293405
2.98788788788789,7.35667465412632e-05,-0.000522358185755859,-1.18930309051634
2.98898898898899,7.31378074516622e-05,-0.000548671209197371,-1.18979396163918
2.99009009009009,4.83709249464879e-05,-0.000555245718955595,-1.19026206789296
2.99119119119119,6.56777128844068e-05,-0.000636509601237897,-1.19101467296184
2.99229229229229,4.98213135263699e-05,-0.000708872650488813,-1.19183185367685
2.99339339339339,6.68573406694835e-05,-0.000839134720308726,-1.19271157386001
2.99449449449449,3.79557784788727e-06,-0.000959001940903028,-1.19329562790379
2.9955955955956,5.84560418185299e-05,-0.00115860542977422,-1.1935649383357
2.9966966966967,4.61453158665643e-05,-0.00121026300989697,-1.19393122127381
2.9977977977978,5.19828415445787e-05,-0.00131970707583175,-1.19466340938408
2.9988988988989,4.78144528878788e-05,-0.00142066252630495,-1.19547091316825
3,7.01793151958308e-05,-0.00155104348600287,-1.19635646027658
